"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2025-06-20","86","-2.07","3.9","Jacob, Alek",663536,689690,"single","hit_into_play",,,,,8,"Tristin English singles on a line drive to left fielder Yonathan Perlaza. Jake McCarthy scores. Jorge Barrosa to 2nd.","R","R","R","ELP","RNO","X",7,"line_drive",1,0,2025,"-0.88","0.79","0.25","1.89",,664983,678489,0,9,"Top",86.09,91.36,,,,,7.41512761826918,-125.1544907673594,-0.1335393251915531,-10.734133422879484,23.870470596595933,-24.069473654400696,"3.28","1.66",285,"99.2",14,"87.6",2380,"7.2",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.33",0.854,0.805,"0.9",1,1,0,4,81,2,"4-Seam Fastball",2,11,11,2,12,2,12,2,"Standard","Standard",234,"0","0.413",,,1.01,"-0.413","99.2",-9,9,"0","1",27,28,27,28,1,5,,,,,"2.28","0.88","0.88",,,,,,
"FF","2025-06-20","87","-2.05","3.87","Jacob, Alek",663536,689690,,"ball",,,,,14,"Tristin English singles on a line drive to left fielder Yonathan Perlaza. Jake McCarthy scores. Jorge Barrosa to 2nd.","R","R","R","ELP","RNO","B",,,0,0,2025,"-0.86","0.8","1.12","1.62",,664983,678489,0,9,"Top",,,,,,,9.515230161794433,-126.40482426221362,-0.9051544477279414,-11.018321522818448,23.31960620708321,-23.53082706545808,"3.28","1.66",,,,"88.8",2255,"7.3",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.25",,,,,,,,81,1,"4-Seam Fastball",2,11,11,2,11,2,11,2,"Standard","Standard",241,"0","0.061",,,,"-0.061",,-9,9,"0","1",27,28,27,28,1,5,,,,,"2.19","0.86","0.86",,,,,,
"CH","2025-06-20","75.6","-3.44","3.83","Jacob, Alek",678489,689690,"single","hit_into_play",,,,,1,"Jorge Barrosa singles on a line drive to right fielder Forrest Wall. Connor Kaiser scores. Jake McCarthy to 2nd.","R","L","R","ELP","RNO","X",9,"line_drive",1,2,2025,"-1.13","0.18","-0.73","2.61",,663731,664983,0,9,"Top",176.59,133.9,,,,,7.762924041006034,-109.69290840197266,4.32215884733829,-10.474087919395746,18.374447572226586,-31.722840753618097,"2.96","1.5",206,"75.2",20,"76.6",2192,"7.1",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.44",0.98,0.882,"0.9",1,1,0,4,80,6,"Changeup",2,10,10,2,11,2,11,2,"Standard","Standard",278,"0","0.566",,,1.017,"-0.566","88.0",-8,8,"0","1",27,24,27,24,1,5,,,,,"3.82","1.13","-1.13",,,,,,
"CH","2025-06-20","75.7","-3.38","3.7","Jacob, Alek",678489,689690,,"foul",,,,,9,"Jorge Barrosa singles on a line drive to right fielder Forrest Wall. Connor Kaiser scores. Jake McCarthy to 2nd.","R","L","R","ELP","RNO","S",,,1,2,2025,"-1.32","-0.01","0.28","1.41",,663731,664983,0,9,"Top",,,,,,,10.161340341174348,-109.73545001612378,2.4075612496353394,-12.419593907474699,17.962630486064757,-32.89484942752167,"2.96","1.5",5,"102.2",-18,"77.1",2097,"7.3",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.18",,,,,,,,80,5,"Changeup",2,10,10,2,10,2,10,2,"Standard","Standard",275,"0","0",,,,"0","102.2",-8,8,"0","1",27,24,27,24,1,5,,,,,"3.99","1.32","-1.32",,,,,,
"FF","2025-06-20","86.7","-3.26","3.98","Jacob, Alek",678489,689690,,"foul",,,,,12,"Jorge Barrosa singles on a line drive to right fielder Forrest Wall. Connor Kaiser scores. Jake McCarthy to 2nd.","R","L","R","ELP","RNO","S",,,1,2,2025,"-0.86","0.87","0.14","3.6",,663731,664983,0,9,"Top",,,,,,,10.023607551973258,-125.94903049674731,3.4946792065398142,-10.860942359296436,20.149566525400104,-23.506423867643708,"2.96","1.5",,,,"88.7",2432,"7.2",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.33",,,,,,,,80,4,"4-Seam Fastball",2,10,10,2,10,2,10,2,"Standard","Standard",238,"0","0",,,,"0",,-8,8,"0","1",27,24,27,24,1,5,,,,,"2.12","0.86","-0.86",,,,,,
"FF","2025-06-20","87.4","-3.31","3.96","Jacob, Alek",678489,689690,,"swinging_strike",,,,,12,"Jorge Barrosa singles on a line drive to right fielder Forrest Wall. Connor Kaiser scores. Jake McCarthy to 2nd.","R","L","R","ELP","RNO","S",,,1,1,2025,"-0.94","0.66","0.46","3.31",,663731,664983,0,9,"Top",,,,,,,11.15026319336156,-126.91794347652156,3.1923441606327607,-12.078060653163508,20.51770835799957,-25.684628364806706,"2.96","1.5",,,,"89.3",2447,"7.1",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.4",,,,,,,,80,3,"4-Seam Fastball",2,10,10,2,10,2,10,2,"Standard","Standard",241,"0","-0.07",,,,"0.07",,-8,8,"0","1",27,24,27,24,1,5,,,,,"2.29","0.94","-0.94",,,,,,
"CH","2025-06-20","75.7","-3.42","3.93","Jacob, Alek",678489,689690,,"ball",,,,,14,"Jorge Barrosa singles on a line drive to right fielder Forrest Wall. Connor Kaiser scores. Jake McCarthy to 2nd.","R","L","R","ELP","RNO","B",,,0,1,2025,"-1.33","-0.24","1.13","1.09",,663731,664983,0,9,"Top",,,,,,,12.042845703190373,-109.65382660470408,1.615458087007604,-12.686441496775124,16.622354834920312,-34.59147361289365,"2.96","1.5",,,,"77.1",2209,"7.2",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.26",,,,,,,,80,2,"Changeup",2,10,10,2,10,2,10,2,"Standard","Standard",271,"0","0.052",,,,"-0.052",,-8,8,"0","1",27,24,27,24,1,5,,,,,"4.2","1.33","-1.33",,,,,,
"CH","2025-06-20","75.5","-3.42","3.86","Jacob, Alek",678489,689690,,"swinging_strike",,,,,7,"Jorge Barrosa singles on a line drive to right fielder Forrest Wall. Connor Kaiser scores. Jake McCarthy to 2nd.","R","L","R","ELP","RNO","S",,,0,0,2025,"-1.41","0.08","-0.4","1.77",,663731,664983,0,9,"Top",,,,,,,8.934598815044014,-109.66269344628269,2.653028375216554,-12.895405413976329,17.266531045860507,-32.16067363591659,"2.96","1.5",,,,"76.9",2099,"7.2",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.32",,,,,,,,80,1,"Changeup",2,10,10,2,10,2,10,2,"Standard","Standard",271,"0","-0.074",,,,"0.074",,-8,8,"0","1",27,24,27,24,1,5,,,,,"3.89","1.41","-1.41",,,,,,
"FF","2025-06-20","87.7","-3.32","3.98","Jacob, Alek",664983,689690,"single","hit_into_play",,,,,8,"Jake McCarthy singles on a sharp line drive to center fielder Clay Dungan. Gavin Logan scores. Connor Kaiser to 2nd.","R","L","R","ELP","RNO","X",8,"line_drive",2,2,2025,"-1.04","0.61","-0.19","2.14",678099,,663731,0,9,"Top",101.15,96.42,,,,,9.827256912196562,-127.4189153735283,0.38009989614819806,-13.221142482763552,22.631363057779318,-25.730088084960855,"3.26","1.65",265,"100.2",14,"89.1",2472,"6.9",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.57",0.846,0.836,"0.9",1,1,0,4,79,5,"4-Seam Fastball",2,9,9,2,10,2,10,2,"Standard","Standard",238,"0","0.518",,,1.102,"-0.518","100.2",-7,7,"0","1",27,27,27,28,1,5,,,,,"2.33","1.04","-1.04",,,,,,
"CH","2025-06-20","76.5","-3.32","3.79","Jacob, Alek",664983,689690,,"ball",,,,,14,"Jake McCarthy singles on a sharp line drive to center fielder Clay Dungan. Gavin Logan scores. Connor Kaiser to 2nd.","R","L","R","ELP","RNO","B",,,1,2,2025,"-1.27","0.09","0.31","1.31",678099,,663731,0,9,"Top",,,,,,,10.099536632287826,-110.9341062409476,1.6689942453199438,-12.190076931641858,17.71798874481466,-31.95527482203984,"3.26","1.65",,,,"77.9",2252,"7.3",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.25",,,,,,,,79,4,"Changeup",2,9,9,2,9,2,9,2,"Standard","Standard",274,"0","0.034",,,,"-0.034",,-7,7,"0","1",27,27,27,28,1,5,,,,,"3.8","1.27","-1.27",,,,,,
"CH","2025-06-20","74.2","-3.36","3.85","Jacob, Alek",664983,689690,,"foul_tip",,,,,11,"Jake McCarthy singles on a sharp line drive to center fielder Clay Dungan. Gavin Logan scores. Connor Kaiser to 2nd.","R","L","R","ELP","RNO","S",,,1,1,2025,"-1.38","0.03","-1.09","2.99",678099,,663731,0,9,"Top",,,,,,,7.182155820508575,-107.62951551704114,5.560873915660248,-11.943256944685931,17.461988282818055,-33.08878504613121,"3.26","1.65",,,,"75.7",2223,"7.4",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.11",,,,,,,,79,3,"Changeup",2,9,9,2,9,2,9,2,"Standard","Standard",272,"0","-0.078",,,,"0.078",,-7,7,"0","1",27,27,27,28,1,5,,,,,"4.11","1.38","-1.38",,,,,,
"FF","2025-06-20","85.9","-3.31","4","Jacob, Alek",664983,689690,,"ball",,,,,11,"Jake McCarthy singles on a sharp line drive to center fielder Clay Dungan. Gavin Logan scores. Connor Kaiser to 2nd.","R","L","R","ELP","RNO","B",,,0,1,2025,"-0.87","0.82","-0.65","4.34",678099,,663731,0,9,"Top",,,,,,,8.18001132926583,-124.83972101127469,5.453793683412284,-10.700274559407271,22.82131688563614,-24.776938545865875,"3.26","1.65",,,,"87.3",2424,"7",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.49",,,,,,,,79,2,"4-Seam Fastball",2,9,9,2,9,2,9,2,"Standard","Standard",238,"0","0.048",,,,"-0.048",,-7,7,"0","1",27,27,27,28,1,5,,,,,"2.25","0.87","-0.87",,,,,,
"FF","2025-06-20","87.8","-3.43","3.99","Jacob, Alek",664983,689690,,"swinging_strike",,,,,5,"Jake McCarthy singles on a sharp line drive to center fielder Clay Dungan. Gavin Logan scores. Connor Kaiser to 2nd.","R","L","R","ELP","RNO","S",,,0,0,2025,"-0.71","0.82","0.13","2.72",678099,,663731,0,9,"Top",,,,,,,10.322224123418618,-127.65476796620058,1.326327829880099,-9.702304369780872,22.302567770346098,-23.599913670035633,"3.26","1.65",,,,"90.2",2354,"7.5",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.04",,,,,,,,79,1,"4-Seam Fastball",2,9,9,2,9,2,9,2,"Standard","Standard",234,"0","-0.069",,,,"0.069",,-7,7,"0","1",27,27,27,28,1,5,,,,,"2.11","0.71","-0.71",,,,,,
"CH","2025-06-20","76","-2.1","3.76","Jacob, Alek",663731,689690,"walk","ball",,,,,14,"Connor Kaiser walks. Gavin Logan to 3rd. Wild pitch by pitcher Alek Jacob. Gavin Logan to 3rd.","R","R","R","ELP","RNO","B",,,3,2,2025,"-1.34","-0.02","3.2","0.43",,678099,,0,9,"Top",,,,,,,13.660341375539215,-109.88765622101226,0.16222984749564362,-13.133054628408384,17.314483123852977,-32.57864458358819,"3.36","1.7",,,,"77.2",2186,"7.2",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.27",,0.693921,"0.7",1,0,0,,78,9,"Changeup",2,9,9,2,9,2,9,2,"Standard","Standard",270,"-0.001","0.297",,,,"-0.297",,-7,7,"0.001","0.999",27,28,27,29,1,0,,,,,"3.98","1.34","1.34",,,,,,
"CH","2025-06-20","76.7","-2.15","3.91","Jacob, Alek",663731,689690,,"ball",,,,,14,"Connor Kaiser walks. Gavin Logan to 3rd. Wild pitch by pitcher Alek Jacob. Gavin Logan to 3rd.","R","R","R","ELP","RNO","B",,,2,2,2025,"-1.42","0.21","1.68","1.28",,678099,,0,9,"Top",,,,,,,10.777433501424776,-111.220019010183,1.0830018283913083,-13.600784063954121,18.131921543643404,-30.84505881274627,"3.36","1.7",,,,"77.9",2165,"7.1",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.39",,,,,,,,78,8,"Changeup",2,9,9,2,9,2,9,2,"Standard","Standard",271,"0","0.112",,,,"-0.112",,-7,7,"0.001","0.999",27,28,27,29,1,0,,,,,"3.66","1.42","1.42",,,,,,
"FF","2025-06-20","86.6","-2.19","3.91","Jacob, Alek",663731,689690,,"foul",,,,,11,"Connor Kaiser walks. Gavin Logan to 3rd. Wild pitch by pitcher Alek Jacob. Gavin Logan to 3rd.","R","R","R","ELP","RNO","S",,,2,2,2025,"-0.72","0.78","-1.36","3.33",,678099,,0,9,"Top",,,,,,,3.5173157572231473,-126.18543228820239,3.217503441175486,-8.427039867793562,22.08146298168629,-24.51632377431259,"3.36","1.7",128,"64",16,"88.6",2309,"7.1",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.37",,,,,,,,78,7,"4-Seam Fastball",2,9,9,2,9,2,9,2,"Standard","Standard",243,"0","0",,,,"0","88.0",-7,7,"0.001","0.999",27,28,27,29,1,0,,,,,"2.22","0.72","0.72",,,,,,
"ST","2025-06-20","71","-2.11","3.77","Jacob, Alek",663731,689690,,"foul",,,,,11,"Connor Kaiser walks. Gavin Logan to 3rd. Wild pitch by pitcher Alek Jacob. Gavin Logan to 3rd.","R","R","R","ELP","RNO","S",,,2,2,2025,"1.03","0.23","-1.17","2.92",,678099,,0,9,"Top",,,,,,,0.12295279640692688,-103.35226503729746,5.464095281319702,7.435593120932184,14.476478441227023,-31.444019261102248,"3.36","1.7",,,,"72.2",2354,"6.8",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.67",,,,,,,,78,6,"Sweeper",2,9,9,2,9,2,9,2,"Standard","Standard",91,"0","0",,,,"0",,-7,7,"0.001","0.999",27,28,27,29,1,0,,,,,"4.23","-1.03","-1.03",,,,,,
"FF","2025-06-20","86.9","-2.2","3.85","Jacob, Alek",663731,689690,,"foul",,,,,5,"Connor Kaiser walks. Gavin Logan to 3rd. Wild pitch by pitcher Alek Jacob. Gavin Logan to 3rd.","R","R","R","ELP","RNO","S",,,2,2,2025,"-0.58","0.81","0.23","2.63",,678099,,0,9,"Top",,,,,,,7.158239875075464,-126.39304968892941,1.6153208396436347,-7.650336279719047,23.810065538627246,-23.975344544357107,"3.36","1.7",295,"90.5",23,"88.9",2223,"7.4",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.13",,,,,,,,78,5,"4-Seam Fastball",2,9,9,2,9,2,9,2,"Standard","Standard",242,"0","0",,,,"0","90.5",-7,7,"0.001","0.999",27,28,27,29,1,0,,,,,"2.19","0.58","0.58",,,,,,
"ST","2025-06-20","71.5","-2.19","3.74","Jacob, Alek",663731,689690,,"ball",,,,,12,"Connor Kaiser walks. Gavin Logan to 3rd. Wild pitch by pitcher Alek Jacob. Gavin Logan to 3rd.","R","R","R","ELP","RNO","B",,,1,2,2025,"0.68","0.17","0.43","3.61",,678099,,0,9,"Top",,,,,,,4.029717369878239,-103.88453355917541,6.971771802084063,4.37967617606603,15.607623989362473,-32.21870509198868,"3.36","1.7",,,,"72.1",2189,"6.6",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.86",,,,,,,,78,4,"Sweeper",2,9,9,2,9,2,9,2,"Standard","Standard",96,"0","0.066",,,,"-0.066",,-7,7,"0.001","0.999",27,28,27,29,1,0,,,,,"4.27","-0.68","-0.68",,,,,,
"CH","2025-06-20","73.8","-2.04","3.88","Jacob, Alek",663731,689690,,"foul",,,,,7,"Connor Kaiser walks. Gavin Logan to 3rd. Wild pitch by pitcher Alek Jacob. Gavin Logan to 3rd.","R","R","R","ELP","RNO","S",,,1,1,2025,"-1.59","-0.01","-0.29","2.19",,678099,,0,9,"Top",,,,,,,6.435254552699652,-107.1015913190465,4.0076912670718725,-13.351039330270222,18.533357136628304,-33.22263108362658,"3.36","1.7",5,"52.1",-27,"74.9",2304,"7.3",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.23",,,,,,,,78,3,"Changeup",2,9,9,2,9,2,9,2,"Standard","Standard",270,"0","-0.088",,,,"0.088","88.0",-7,7,"0.001","0.999",27,28,27,29,1,0,,,,,"4.22","1.59","1.59",,,,,,
"FF","2025-06-20","85.5","-2.07","3.91","Jacob, Alek",663731,689690,,"called_strike",,,,,3,"Connor Kaiser walks. Gavin Logan to 3rd. Wild pitch by pitcher Alek Jacob. Gavin Logan to 3rd.","R","R","R","ELP","RNO","S",,,1,0,2025,"-0.82","0.75","0.34","3.24",,678099,,0,9,"Top",,,,,,,7.503673047093689,-124.38719934445379,3.2013638056727016,-9.886740934633316,20.91583733444292,-25.073928576027097,"3.36","1.7",,,,"88",2352,"7.5",780151,663944,669134,670148,670712,669200,666632,687867,657088,"53.02",,,,,,,,78,2,"4-Seam Fastball",2,9,9,2,9,2,9,2,"Standard","Standard",238,"0","-0.085",,,,"0.085",,-7,7,"0.001","0.999",27,28,27,29,1,0,,,,,"2.33","0.82","0.82",,,,,,
"CH","2025-06-20","75.8","-2.25","4","Jacob, Alek",663731,689690,,"ball",,,,,14,"Connor Kaiser walks. Gavin Logan to 3rd. Wild pitch by pitcher Alek Jacob. Gavin Logan to 3rd.","R","R","R","ELP","RNO","B",,,0,0,2025,"-1.43","0.05","1.43","1.52",,678099,,0,9,"Top",,,,,,,10.454411173156393,-109.85687101882571,1.9174206476126536,-13.418811469550585,19.010949661694376,-32.34757251665465,"3.36","1.7",,,,"77.4",2232,"7.6",780151,663944,669134,670148,670712,669200,666632,687867,657088,"52.91",,,,,,,,78,1,"Changeup",2,9,9,2,9,2,9,2,"Standard","Standard",267,"0","0.049",,,,"-0.049",,-7,7,"0.001","0.999",27,28,27,29,1,0,,,,,"3.94","1.43","1.43",,,,,,
"FF","2025-06-20","85.9","-3.35","3.86","Jacob, Alek",678099,689690,"double","hit_into_play",,,,,1,"Gavin Logan doubles (1) on a sharp line drive to right fielder Forrest Wall.","R","L","R","ELP","RNO","X",9,"line_drive",0,0,2025,"-0.87","0.77","-0.34","2.69",,,,0,9,"Top",167.85,71.98,,,,,9.095465058507807,-124.85320398981804,1.9418493598035376,-10.748733189733185,22.168809826343775,-24.667744343813162,"3.14","1.58",332,"104",19,"88.3",2297,"7.6",780151,663944,669134,670148,670712,669200,666632,687867,657088,"52.93",0.514,0.648,"1.25",1,1,1,5,77,1,"4-Seam Fastball",2,9,9,2,9,2,9,2,"Infield shade","Standard",240,"0","0.728",,,1.038,"-0.728","104.0",-7,7,"0.001","0.999",27,25,27,25,1,4,,,,,"2.3","0.87","-0.87",,,,,,
"FF","2025-06-17","85.8","-2.28","3.91","Jacob, Alek",650907,689690,"strikeout","swinging_strike",,,,,11,"René Pinto strikes out swinging.","R","R","R","ELP","RNO","S",2,,0,2,2025,"-0.54","0.95","-0.03","3.38",641820,,,2,8,"Top",,,,,,,6.480528204053449,-124.82590751994053,3.0625309154099827,-6.793426700148995,22.05361683556463,-22.850906968550966,"3.1","1.57",,,,"87.2",2385,"6.9",780150,660710,641796,670148,687867,669200,518792,657088,666632,"53.6",,0,"0",1,0,0,,63,3,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Strategic","Standard",235,"0.042","-0.146",,,,"0.146",,-1,1,"0.255","0.745",27,28,27,29,1,3,,,,,"2.11","0.54","0.54",,,,,,
"FF","2025-06-17","85.6","-2.36","3.66","Jacob, Alek",650907,689690,,"swinging_strike",,,,,3,"René Pinto strikes out swinging.","R","R","R","ELP","RNO","S",,,0,1,2025,"-0.62","0.94","0.6","3.06",641820,,,2,8,"Top",,,,,,,8.337509341755357,-124.38878753396881,2.9934690297865623,-8.062042494785244,23.93394226183687,-23.183521859170856,"3.1","1.57",,,,"86.7",2346,"7",780150,660710,641796,670148,687867,669200,518792,657088,666632,"53.54",,,,,,,,63,2,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",238,"0","-0.071",,,,"0.071",,-1,1,"0.255","0.745",27,28,27,29,1,3,,,,,"2.17","0.62","0.62",,,,,,
"CH","2025-06-17","73.8","-2.2","3.81","Jacob, Alek",650907,689690,,"called_strike",,,,,12,"René Pinto strikes out swinging.","R","R","R","ELP","RNO","S",,,0,0,2025,"-1.27","0.42","0.12","3.23",641820,,,2,8,"Top",,,,,,,7.019476116336293,-107.07639279960554,5.4450287605423995,-10.952965874968479,16.709168049807833,-29.995080074964388,"3.1","1.57",,,,"75.1",2132,"7.2",780150,660710,641796,670148,687867,669200,518792,657088,666632,"53.34",,,,,,,,63,1,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",269,"0","-0.069",,,,"0.069",,-1,1,"0.255","0.745",27,28,27,29,1,3,,,,,"3.75","1.27","1.27",,,,,,
"SI","2025-06-17","85.3","-2.12","3.78","Jacob, Alek",663536,689690,"field_out","hit_into_play",,,,,7,"Tristin English flies out to center fielder Forrest Wall. Trey Mancini to 3rd.","R","R","R","ELP","RNO","X",8,"fly_ball",0,1,2025,"-1.11","0.41","-0.68","1.95",,641820,,1,8,"Top",143.56,55.92,,,,,5.8130624543504705,-124.20562633999154,1.1438751907452827,-12.627085528207541,21.561385165501356,-28.23993112464783,"3.28","1.66",357,"94.3",25,"88.6",2384,"8",780150,660710,641796,670148,687867,669200,518792,657088,666632,"52.47",0.151,0.191,"0",1,0,0,3,62,2,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",244,"0.03","-0.228",,,0.312,"0.228","94.3",-1,1,"0.225","0.775",27,28,27,28,1,3,,,,,"2.68","1.11","1.11",,,,,,
"ST","2025-06-17","71.4","-2.37","3.79","Jacob, Alek",663536,689690,,"foul",,,,,5,"Tristin English flies out to center fielder Forrest Wall. Trey Mancini to 3rd.","R","R","R","ELP","RNO","S",,,0,0,2025,"0.88","0.45","0.18","2.4",,641820,,1,8,"Top",,,,,,,3.595707592166289,-103.93080036935756,4.039822500804126,5.898163971366105,15.732105353103265,-29.736881952398885,"3.28","1.66",,,,"72.9",2174,"7.2",780150,660710,641796,670148,687867,669200,518792,657088,666632,"53.35",,,,,,,,62,1,"Sweeper",1,2,2,1,2,1,2,1,"Standard","Standard",94,"0","-0.066",,,,"0.066",,-1,1,"0.225","0.775",27,28,27,28,1,3,,,,,"3.99","-0.88","-0.88",,,,,,
"SI","2025-06-17","85.2","-2.21","3.67","Jacob, Alek",677942,689690,"field_out","hit_into_play",,,,,4,"Blaze Alexander lines out to left fielder Jason Heyward.","R","R","R","ELP","RNO","X",7,"line_drive",1,1,2025,"-1.11","0.22","-0.72","2.44",,641820,,0,8,"Top",73.09,64.51,,,,,5.845403098839988,-123.97104445560672,3.0044427658261013,-12.545871937027558,22.739005822220836,-30.66033249946387,"3.2","1.62",,"94.6",25,,2280,"7.4",780150,660710,641796,670148,687867,669200,518792,657088,666632,"53.13",0.223,0.315,"0",1,0,0,5,61,3,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",254,"0.041","-0.264",,,0.535,"0.264","94.6",-1,1,"0.184","0.816",27,26,27,26,1,3,,,,,"2.9","1.11","1.11",,,,,,
"SI","2025-06-17","85.2","-2.18","3.61","Jacob, Alek",677942,689690,,"foul_bunt",,,,,8,"Blaze Alexander lines out to left fielder Jason Heyward.","R","R","R","ELP","RNO","S",,,1,0,2025,"-1.17","0.39","-0.14","2.03",,641820,,0,8,"Top",,,,,,,7.280447097276018,-123.93681342044493,1.8193887184651798,-13.48173566788998,22.55242364959759,-28.69295874991599,"3.2","1.62",42,,,"86.9",2389,"7.2",780150,660710,641796,670148,687867,669200,518792,657088,666632,"53.3",,,,,,,,61,2,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",250,"0","-0.085",,,,"0.085","88.0",-1,1,"0.184","0.816",27,26,27,26,1,3,,,,,"2.73","1.17","1.17",,,,,,
"CH","2025-06-17","73.1","-2.29","3.78","Jacob, Alek",677942,689690,,"ball",,,,,14,"Blaze Alexander lines out to left fielder Jason Heyward.","R","R","R","ELP","RNO","B",,,0,0,2025,"-1.21","0.12","0.93","2.24",,641820,,0,8,"Top",,,,,,,8.7182981617752,-106.05176346422815,4.151581693245871,-10.601590943684498,16.983343768683035,-32.224579250757216,"3.2","1.62",,,,"74.4",2151,"7.3",780150,660710,641796,670148,687867,669200,518792,657088,666632,"53.23",,,,,,,,61,1,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",271,"0","0.049",,,,"-0.049",,-1,1,"0.184","0.816",27,26,27,26,1,3,,,,,"4.15","1.21","1.21",,,,,,
"CH","2025-06-17","73.1","-2.23","3.66","Jacob, Alek",641820,689690,"double","hit_into_play",,,,,13,"Trey Mancini doubles (16) on a line drive to left fielder Jason Heyward.","R","R","R","ELP","RNO","X",7,"line_drive",1,2,2025,"-1.31","-0.03","-0.86","2.33",,,,0,8,"Top",55.97,133.05,,,,,5.068464268381593,-106.22512434685547,4.773342712692163,-10.812657125575246,17.217298375829813,-33.40175582922921,"3.37","1.7",184,"87.6",13,"74",2166,"6.9",780150,660710,641796,670148,687867,669200,518792,657088,666632,"53.62",0.866,0.864,"1.25",1,1,1,4,60,4,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",278,"-0.063","0.822",,,1.05,"-0.822","88.0",-1,1,"0.247","0.753",27,33,27,33,1,3,,,,,"4.29","1.31","1.31",,,,,,
"CH","2025-06-17","72.6","-2.29","3.74","Jacob, Alek",641820,689690,,"called_strike",,,,,3,"Trey Mancini doubles (16) on a line drive to left fielder Jason Heyward.","R","R","R","ELP","RNO","S",,,1,1,2025,"-1.14","0.33","0.29","3.39",,,,0,8,"Top",,,,,,,7.2261589197406835,-105.34155768672089,6.269922408183279,-9.658358543986493,17.001115240605145,-30.96877589692694,"3.37","1.7",,,,"73.8",2158,"7.2",780150,660710,641796,670148,687867,669200,518792,657088,666632,"53.28",,,,,,,,60,3,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",271,"0","-0.077",,,,"0.077",,-1,1,"0.247","0.753",27,33,27,33,1,3,,,,,"4","1.14","1.14",,,,,,
